"","V1"
"8029",9
"8030",16
"8031",9
"8032",9
"8033",4
"8034",16
"8035",1
"8036",4
"8037",12
"8038",9
"8039",17
"8040",7
"8041",4
"8042",7
"8043",2
"8044",4
"8045",4
"8046",4
"8047",12
"8048",12
"8049",4
"8050",16
"8051",5
"8052",9
"8053",2
"8054",12
"8055",12
"8056",10
"8057",5
"8058",2
"8059",16
"8060",4
"8061",20
"8062",2
"8063",4
"8064",10
"8065",12
"8066",7
"8067",2
"8068",10
"8069",5
"8070",4
"8071",2
"8072",10
"8073",6
"8074",5
"8075",20
"8076",4
"8077",12
"8078",16
"8079",16
"8080",4
"8081",4
"8082",10
"8083",12
"8084",17
"8085",4
"8086",16
"8087",4
"8088",5
"8089",16
"8090",17
"8091",17
"8092",4
"8093",12
"8094",2
"8095",17
"8096",4
"8097",12
"8098",6
"8099",19
"8100",4
"8101",16
"8102",17
"8103",16
"8104",16
"8105",9
"8106",4
"8107",9
"8108",4
"8109",4
"8110",5
"8111",4
"8112",16
"8113",16
"8114",5
"8115",9
"8116",12
"8117",16
"8118",2
"8119",4
"8120",7
"8121",7
"8122",12
"8123",12
"8124",6
"8125",4
"8126",13
"8127",16
"8128",12
"8129",9
"8130",19
"8131",7
"8132",7
"8133",6
"8134",2
"8135",10
"8136",2
"8137",2
"8138",4
"8139",4
"8140",16
"8141",12
"8142",4
"8143",10
"8144",17
"8145",10
"8146",16
"8147",6
"8148",4
"8149",11
"8150",16
"8151",16
"8152",6
"8153",19
"8154",6
"8155",12
"8156",16
"8157",2
"8158",4
"8159",4
"8160",4
"8161",17
"8162",17
"8163",9
"8164",7
"8165",16
"8166",9
"8167",7
"8168",16
"8169",12
"8170",10
"8171",4
"8172",2
"8173",16
"8174",17
"8175",10
"8176",19
"8177",19
"8178",4
"8179",12
"8180",1
"8181",16
"8182",12
"8183",16
"8184",9
"8185",2
"8186",4
"8187",4
"8188",4
"8189",4
"8190",16
"8191",12
"8192",10
"8193",7
"8194",12
"8195",9
"8196",12
"8197",3
"8198",16
"8199",15
"8200",7
"8201",9
"8202",2
"8203",19
"8204",6
"8205",7
"8206",1
"8207",4
"8208",16
"8209",17
"8210",4
"8211",17
"8212",16
"8213",9
"8214",17
"8215",2
"8216",4
"8217",2
"8218",16
"8219",12
"8220",12
"8221",16
"8222",19
"8223",9
"8224",7
"8225",20
"8226",4
"8227",17
"8228",10
"8229",7
"8230",16
"8231",16
"8232",6
"8233",10
"8234",12
"8235",2
"8236",9
"8237",16
"8238",12
"8239",16
"8240",2
"8241",7
"8242",16
"8243",7
"8244",20
"8245",16
"8246",4
"8247",12
"8248",2
"8249",5
"8250",2
"8251",4
"8252",5
"8253",16
"8254",7
"8255",16
"8256",16
"8257",4
"8258",16
"8259",12
"8260",4
"8261",4
"8262",17
"8263",4
"8264",7
"8265",1
"8266",2
"8267",16
"8268",16
"8269",12
"8270",2
"8271",4
"8272",4
"8273",16
"8274",5
"8275",18
"8276",9
"8277",4
"8278",16
"8279",10
"8280",12
"8281",4
"8282",4
"8283",17
"8284",19
"8285",18
"8286",4
"8287",19
"8288",4
"8289",12
"8290",16
"8291",12
"8292",4
"8293",4
"8294",16
"8295",4
"8296",4
"8297",16
"8298",16
"8299",14
"8300",12
"8301",7
"8302",9
"8303",7
"8304",17
"8305",6
"8306",4
"8307",4
"8308",16
"8309",17
"8310",4
"8311",17
"8312",16
"8313",7
"8314",12
"8315",12
"8316",4
"8317",16
"8318",18
"8319",10
"8320",12
"8321",16
"8322",16
"8323",19
"8324",12
"8325",9
"8326",7
"8327",16
"8328",16
"8329",4
"8330",17
"8331",12
"8332",12
"8333",4
"8334",4
"8335",4
"8336",4
"8337",4
"8338",5
"8339",4
"8340",7
"8341",12
"8342",2
"8343",12
"8344",16
"8345",17
"8346",19
"8347",10
"8348",16
"8349",16
"8350",4
"8351",4
"8352",12
"8353",17
"8354",4
"8355",9
"8356",4
"8357",16
"8358",4
"8359",16
"8360",16
"8361",2
"8362",12
"8363",4
"8364",16
"8365",16
"8366",10
"8367",16
"8368",10
"8369",4
"8370",19
"8371",4
"8372",11
"8373",12
"8374",2
"8375",17
"8376",19
"8377",12
"8378",2
"8379",4
"8380",12
"8381",16
"8382",7
"8383",19
"8384",9
"8385",12
"8386",4
"8387",12
"8388",10
"8389",12
"8390",16
"8391",12
"8392",15
"8393",2
"8394",17
"8395",12
"8396",16
"8397",16
"8398",4
"8399",4
"8400",10
"8401",4
"8402",4
"8403",6
"8404",9
"8405",12
"8406",4
"8407",9
"8408",17
"8409",20
"8410",12
"8411",16
"8412",4
"8413",19
"8414",16
"8415",2
"8416",16
"8417",12
"8418",1
"8419",16
"8420",9
"8421",8
"8422",16
"8423",2
"8424",2
"8425",9
"8426",17
"8427",7
"8428",16
"8429",11
"8430",10
"8431",10
"8432",4
"8433",16
"8434",16
"8435",1
"8436",10
"8437",16
"8438",7
"8439",10
"8440",17
"8441",12
"8442",16
"8443",16
"8444",12
"8445",19
"8446",6
"8447",10
"8448",4
"8449",10
"8450",16
"8451",12
"8452",10
"8453",19
"8454",19
"8455",2
"8456",6
"8457",7
"8458",12
"8459",12
"8460",12
"8461",4
"8462",6
"8463",4
"8464",7
"8465",9
"8466",2
"8467",4
"8468",4
"8469",17
"8470",5
"8471",2
"8472",4
"8473",4
"8474",16
"8475",12
"8476",16
"8477",16
"8478",16
"8479",16
"8480",2
"8481",7
"8482",17
"8483",4
"8484",19
"8485",5
"8486",2
"8487",10
"8488",10
"8489",12
"8490",12
"8491",9
"8492",16
"8493",7
"8494",7
"8495",15
"8496",7
"8497",10
"8498",9
"8499",4
"8500",12
"8501",9
"8502",6
"8503",7
"8504",9
"8505",16
"8506",7
"8507",4
"8508",16
"8509",10
"8510",4
"8511",10
"8512",16
"8513",12
"8514",12
"8515",18
"8516",12
"8517",4
"8518",16
"8519",12
"8520",20
"8521",9
"8522",7
"8523",10
"8524",12
"8525",4
"8526",10
"8527",5
"8528",12
"8529",7
"8530",7
"8531",19
"8532",16
"8533",12
"8534",12
"8535",7
"8536",4
"8537",12
"8538",13
"8539",12
"8540",3
"8541",4
"8542",12
"8543",5
"8544",12
"8545",12
"8546",4
"8547",7
"8548",16
"8549",19
"8550",4
"8551",4
"8552",12
"8553",7
"8554",4
"8555",16
"8556",12
"8557",13
"8558",4
"8559",2
"8560",12
"8561",9
"8562",6
"8563",16
"8564",9
"8565",4
"8566",16
"8567",16
"8568",12
"8569",4
"8570",12
"8571",9
"8572",12
"8573",6
"8574",10
"8575",9
"8576",4
"8577",17
"8578",7
"8579",10
"8580",4
"8581",12
"8582",12
"8583",12
"8584",9
"8585",12
"8586",4
"8587",17
"8588",6
"8589",4
"8590",12
"8591",4
"8592",12
"8593",10
"8594",9
"8595",5
"8596",4
"8597",4
"8598",4
"8599",4
"8600",16
"8601",16
"8602",4
"8603",7
"8604",10
"8605",2
"8606",4
"8607",6
"8608",10
"8609",19
"8610",7
"8611",12
"8612",10
"8613",2
"8614",17
"8615",16
"8616",6
"8617",16
"8618",7
"8619",4
"8620",12
"8621",19
"8622",4
"8623",4
"8624",12
"8625",2
"8626",20
"8627",2
"8628",12
"8629",2
"8630",12
"8631",5
"8632",7
"8633",4
"8634",2
"8635",12
"8636",4
"8637",20
"8638",19
"8639",12
"8640",6
"8641",5
"8642",16
"8643",16
"8644",16
"8645",16
"8646",16
"8647",16
"8648",4
"8649",12
"8651",11
"8652",12
"8653",2
"8654",19
"8655",5
"8656",3
"8657",16
"8658",19
"8659",2
"8660",3
"8661",19
"8662",19
"8663",13
"8664",1
"8665",19
"8666",6
"8667",7
"8668",7
"8669",12
"8670",19
"8671",3
"8672",2
"8673",12
"8674",3
"8675",3
"8676",12
"8677",11
"8678",12
"8679",12
"8680",3
"8681",12
"8682",11
"8683",6
"8684",3
"8685",12
"8686",12
"8687",12
"8688",11
"8689",7
"8690",2
"8691",12
"8692",3
"8693",11
"8694",15
"8695",3
"8696",3
"8697",16
"8698",2
"8699",3
"8700",3
"8701",18
"8702",1
"8703",12
"8704",11
"8705",19
"8706",7
"8707",19
"8708",5
"8709",12
"8710",3
"8711",4
"8712",12
"8713",12
"8714",11
"8715",3
"8716",11
"8718",12
"8719",3
"8720",19
"8721",12
"8722",3
"8723",5
"8724",20
"8725",3
"8726",17
"8727",9
"8728",19
"8729",3
"8730",3
"8731",3
"8732",3
"8733",5
"8734",12
"8735",12
"8736",12
"8737",3
"8738",12
"8739",19
"8740",19
"8741",3
"8742",16
"8743",2
"8744",3
"8745",9
"8746",5
"8747",7
"8748",5
"8749",13
"8750",12
"8751",12
"8752",3
"8753",3
"8754",3
"8755",11
"8756",16
"8757",3
"8758",7
"8759",3
"8760",19
"8761",3
"8762",3
"8763",17
"8764",3
"8765",3
"8766",3
"8767",3
"8768",12
"8769",3
"8770",15
"8771",5
"8772",3
"8773",3
"8774",12
"8775",2
"8776",3
"8777",3
"8778",15
"8779",6
"8780",9
"8781",12
"8782",9
"8783",3
"8784",12
"8785",3
"8786",3
"8787",15
"8788",9
"8789",3
"8790",17
"8791",16
"8792",3
"8793",3
"8794",13
"8795",3
"8796",3
"8797",12
"8798",15
"8799",12
"8800",12
"8801",15
"8802",9
"8803",3
"8804",20
"8805",7
"8806",3
"8807",5
"8808",3
"8809",9
"8810",4
"8811",3
"8812",12
"8813",9
"8814",12
"8815",3
"8816",3
"8817",19
"8818",12
"8819",19
"8820",3
"8821",3
"8822",2
"8823",2
"8824",3
"8825",12
"8826",5
"8827",2
"8828",12
"8829",3
"8830",3
"8831",11
"8832",3
"8833",3
"8834",12
"8835",12
"8836",19
"8837",3
"8838",6
"8839",10
"8840",3
"8841",3
"8842",12
"8843",17
"8844",20
"8845",3
"8846",3
"8847",9
"8848",11
"8849",4
"8850",12
"8851",10
"8852",11
"8853",19
"8854",12
"8855",2
"8856",5
"8857",12
"8858",12
"8859",13
"8860",2
"8861",7
"8862",7
"8863",3
"8864",19
"8865",3
"8866",10
"8867",12
"8868",2
"8869",11
"8870",2
"8871",2
"8872",3
"8873",12
"8874",3
"8875",3
"8876",3
"8877",5
"8878",9
"8879",3
"8880",10
"8881",3
"8882",3
"8883",5
"8884",3
"8885",12
"8886",12
"8887",19
"8888",3
"8889",3
"8890",11
"8891",3
"8892",5
"8893",7
"8894",3
"8895",12
"8896",19
"8897",15
"8898",3
"8899",2
"8900",5
"8901",3
"8902",5
"8903",15
"8904",10
"8905",16
"8906",3
"8907",2
"8908",3
"8909",3
"8910",3
"8911",3
"8912",9
"8913",18
"8914",19
"8915",3
"8916",3
"8917",6
"8918",5
"8919",3
"8920",2
"8921",7
"8922",15
"8923",12
"8924",3
"8925",18
"8926",7
"8927",6
"8928",8
"8929",3
"8930",12
"8931",3
"8932",12
"8933",9
"8934",3
"8935",3
"8936",9
"8937",5
"8938",3
"8939",18
"8940",6
"8941",12
"8942",12
"8943",3
"8944",9
"8945",6
"8946",3
"8947",3
"8948",9
"8949",3
"8950",12
"8951",3
"8952",12
"8953",3
"8954",2
"8955",15
"8956",3
"8957",10
"8958",7
"8959",3
"8960",3
"8961",18
"8962",6
"8963",3
"8964",12
"8965",12
"8966",12
"8967",1
"8968",10
"8969",3
"8970",12
"8971",7
"8972",3
"8973",6
"8974",3
"8975",5
"8976",12
"8977",9
"8978",5
"8979",12
"8980",3
"8981",7
"8982",15
"8983",5
"8984",3
"8985",7
"8986",11
"8987",15
"8988",12
"8989",12
"8990",3
"8991",3
"8992",19
"8993",17
"8994",20
"8995",12
"8996",6
"8997",15
"8998",15
"8999",12
"9000",2
"9001",16
"9002",12
"9003",9
"9004",5
"9005",3
"9006",3
"9007",3
"9008",2
"9009",8
"9010",5
"9011",12
"9012",3
"9013",2
"9014",3
"9015",15
"9016",3
"9017",12
"9018",3
"9019",19
"9020",15
"9021",17
"9022",12
"9023",2
"9024",6
"9025",3
"9026",12
"9027",3
"9028",6
"9029",3
"9030",12
"9031",9
"9032",3
"9033",3
"9034",3
"9035",12
"9036",16
"9037",9
"9038",2
"9039",12
"9040",3
"9041",12
"9042",12
"9043",3
"9044",17
"9045",19
"9046",12
"9047",9
"9048",12
"9049",12
"9050",12
"9051",12
"9052",12
"9053",15
"9054",2
"9055",19
"9056",6
"9057",3
"9058",3
"9059",12
"9060",17
"9061",3
"9062",3
"9063",9
"9064",10
"9065",12
"9066",6
"9067",9
"9068",3
"9069",10
"9070",12
"9071",12
"9072",3
"9073",20
"9074",3
"9075",3
"9076",3
"9077",16
"9078",5
"9079",3
"9080",12
"9081",3
"9082",5
"9083",1
"9084",3
"9085",3
"9086",3
"9087",11
"9088",9
"9089",3
"9090",3
"9091",3
"9092",5
"9093",7
"9094",3
"9095",15
"9096",3
"9097",3
"9098",12
"9099",6
"9100",9
"9101",12
"9102",12
"9103",3
"9104",3
"9105",17
"9106",3
"9107",16
"9108",12
"9109",3
"9110",3
"9111",3
"9112",17
"9113",3
"9114",10
"9115",3
"9116",3
"9117",3
"9118",5
"9119",3
"9120",3
"9121",3
"9122",3
"9123",9
"9124",12
"9125",9
"9126",12
"9127",12
"9128",3
"9129",12
"9130",7
"9131",12
"9132",18
"9133",12
"9134",9
"9135",9
"9136",3
"9137",12
"9138",3
"9139",3
"9140",12
"9141",15
"9142",12
"9143",19
"9144",17
"9145",3
"9146",6
"9147",3
"9148",5
"9149",3
"9150",19
"9151",5
"9152",3
"9153",3
"9154",3
"9155",12
"9156",12
"9157",12
"9158",12
"9159",12
"9160",3
"9161",12
"9162",6
"9163",16
"9164",12
"9165",3
"9166",19
"9167",12
"9168",12
"9169",3
"9170",3
"9171",19
"9172",12
"9173",12
"9174",3
"9175",3
"9176",12
"9177",12
"9178",3
"9179",9
"9180",9
"9181",3
"9182",3
"9183",5
"9184",3
"9185",12
"9186",3
"9187",3
"9188",3
"9189",5
"9190",9
"9191",9
"9192",3
"9193",3
"9194",12
"9195",3
"9196",2
"9197",20
"9198",1
"9199",2
"9200",12
"9201",12
"9202",17
"9203",2
"9204",3
"9205",3
"9206",3
"9207",12
"9208",12
"9209",3
"9210",15
"9211",1
"9212",12
"9213",6
"9214",1
"9215",9
"9216",19
"9217",10
"9218",12
"9219",3
"9220",12
"9221",3
"9222",12
"9223",20
"9224",3
"9225",17
"9226",13
"9227",15
"9228",3
"9229",16
"9230",7
"9231",10
"9232",19
"9233",3
"9234",5
"9235",3
"9236",3
"9237",12
"9238",12
"9239",12
"9240",3
"9241",19
"9242",3
"9243",20
"9244",9
"9245",9
"9246",3
"9247",12
"9248",12
"9249",12
"9250",3
"9251",17
"9252",18
"9253",2
"9254",12
"9255",12
"9256",10
"9257",12
"9258",12
"9259",3
"9260",3
"9261",19
"9262",6
"9263",3
"9264",12
"9265",12
"9266",3
"9267",1
"9268",12
"9269",3
"9270",12
"9271",3
"9272",15
"9273",12
"9274",3
"9275",19
"9276",12
"9277",3
"9278",12
"9279",12
"9280",3
"9281",16
"9282",19
"9283",12
"9284",12
"9285",15
"9286",12
"9287",12
"9288",19
"9289",19
"9290",3
"9291",12
"9292",3
"9293",12
"9294",3
"9295",12
"9296",12
"9297",2
"9298",12
"9299",9
"9300",9
"9302",9
"9303",12
"9304",20
"9305",7
"9306",12
"9307",16
"9308",16
"9309",16
"9310",16
"9311",9
"9312",20
"9313",20
"9314",20
"9315",12
"9316",5
"9317",17
"9318",3
"9319",10
"9320",16
"9321",20
"9322",20
"9323",19
"9324",20
"9325",2
"9326",20
"9327",12
"9328",16
"9329",9
"9330",7
"9331",20
"9332",20
"9333",19
"9334",20
"9335",11
"9336",20
"9337",9
"9338",20
"9339",20
"9340",5
"9341",4
"9342",20
"9343",1
"9344",3
"9345",7
"9346",15
"9347",12
"9348",17
"9349",9
"9350",20
"9351",7
"9352",6
"9353",20
"9354",20
"9355",9
"9356",20
"9357",10
"9358",9
"9359",18
"9360",10
"9361",20
"9362",12
"9363",3
"9364",20
"9365",20
"9366",18
"9367",20
"9368",17
"9369",9
"9370",17
"9371",17
"9372",10
"9373",19
"9374",7
"9375",20
"9376",19
"9377",9
"9378",7
"9379",7
"9380",9
"9381",2
"9382",20
"9383",20
"9384",12
"9385",20
"9386",19
"9387",6
"9388",20
"9389",4
"9390",18
"9391",10
"9392",16
"9393",20
"9394",16
"9395",2
"9396",12
"9397",7
"9398",9
"9399",16
"9400",15
"9401",9
"9402",5
"9403",20
"9404",2
"9405",5
"9406",9
"9407",9
"9408",12
"9409",20
"9410",12
"9411",7
"9412",12
"9413",16
"9414",9
"9415",3
"9416",2
"9417",16
"9418",12
"9419",16
"9420",19
"9421",1
"9422",20
"9423",7
"9424",5
"9425",20
"9426",7
"9427",20
"9428",3
"9429",4
"9430",3
"9431",10
"9432",16
"9433",9
"9434",16
"9435",20
"9436",7
"9437",5
"9438",11
"9439",20
"9440",4
"9441",20
"9442",20
"9443",6
"9444",11
"9445",7
"9446",16
"9447",11
"9448",5
"9449",2
"9450",2
"9451",12
"9452",20
"9453",7
"9454",6
"9455",16
"9456",7
"9457",6
"9458",19
"9459",19
"9460",15
"9461",20
"9462",15
"9463",19
"9464",7
"9465",7
"9466",9
"9467",9
"9468",20
"9469",7
"9470",7
"9471",5
"9472",20
"9473",12
"9474",19
"9475",5
"9476",5
"9477",16
"9478",12
"9479",7
"9480",7
"9481",12
"9482",19
"9483",10
"9484",11
"9485",5
"9486",5
"9487",20
"9488",17
"9489",7
"9490",1
"9491",16
"9492",20
"9493",20
"9494",12
"9495",9
"9496",20
"9497",12
"9498",9
"9499",7
"9500",9
"9501",19
"9502",12
"9503",16
"9504",2
"9505",12
"9506",7
"9507",20
"9508",20
"9509",20
"9510",7
"9511",15
"9512",3
"9513",20
"9514",20
"9515",12
"9516",20
"9517",7
"9518",12
"9519",20
"9520",7
"9521",20
"9522",5
"9523",12
"9524",10
"9525",18
"9526",5
"9527",2
"9528",19
"9529",19
"9530",11
"9531",9
"9532",20
"9533",4
"9534",18
"9535",12
"9536",7
"9537",1
"9538",19
"9539",20
"9540",20
"9541",7
"9542",20
"9543",5
"9544",16
"9545",16
"9546",18
"9547",10
"9548",10
"9549",7
"9550",20
"9551",15
"9552",19
"9553",1
"9554",12
"9555",20
"9556",1
"9557",20
"9558",20
"9559",19
"9560",17
"9561",12
"9562",2
"9563",11
"9564",20
"9565",19
"9566",20
"9567",7
"9568",6
"9569",5
"9570",11
"9571",15
"9572",3
"9573",12
"9574",20
"9575",12
"9576",16
"9577",12
"9578",20
"9579",5
"9580",20
"9581",20
"9582",19
"9583",12
"9584",7
"9585",20
"9586",12
"9587",10
"9588",9
"9589",20
"9590",7
"9591",19
"9592",10
"9593",16
"9594",3
"9595",13
"9596",20
"9597",12
"9598",7
"9599",16
"9600",7
"9601",20
"9602",20
"9603",19
"9604",3
"9605",7
"9606",18
"9607",16
"9608",9
"9609",12
"9610",19
"9611",7
"9612",7
"9613",16
"9614",15
"9615",15
"9616",20
"9617",2
"9618",19
"9619",5
"9620",20
"9621",12
"9622",7
"9623",19
"9624",5
"9625",2
"9626",12
"9627",19
"9628",9
"9629",19
"9630",20
"9631",9
"9632",15
"9633",17
"9634",12
"9635",16
"9636",3
"9637",19
"9638",20
"9639",20
"9640",2
"9641",5
"9642",16
"9643",20
"9644",16
"9645",16
"9646",9
"9647",9
"9648",3
"9649",12
"9650",12
"9651",20
"9652",19
"9653",3
"9654",19
"9655",9
"9656",3
"9657",16
"9658",3
"9659",20
"9660",2
"9661",12
"9662",17
"9663",9
"9664",20
"9665",5
"9666",2
"9667",10
"9668",12
"9669",10
"9670",19
"9671",7
"9672",12
"9673",20
"9674",20
"9675",16
"9676",3
"9677",20
"9678",12
"9679",16
"9680",20
"9681",3
"9682",7
"9683",9
"9684",12
"9685",16
"9686",9
"9687",20
"9688",20
"9689",9
"9690",9
"9691",12
"9692",10
"9693",3
"9694",19
"9695",17
"9696",10
"9697",16
"9698",19
"9699",20
"9700",9
"9701",12
"9703",17
"9704",10
"9705",18
"9706",10
"9707",5
"9708",5
"9709",5
"9710",18
"9711",12
"9712",12
"9713",18
"9714",5
"9715",12
"9716",2
"9717",2
"9718",5
"9719",12
"9720",18
"9721",12
"9722",1
"9723",13
"9724",18
"9725",5
"9726",19
"9727",1
"9728",5
"9729",18
"9730",12
"9731",12
"9732",12
"9733",5
"9734",12
"9735",18
"9736",16
"9737",6
"9738",9
"9739",18
"9740",1
"9741",3
"9742",18
"9743",12
"9744",5
"9745",19
"9746",6
"9747",19
"9748",5
"9749",9
"9750",18
"9751",9
"9752",12
"9753",1
"9754",18
"9755",18
"9756",18
"9757",18
"9758",10
"9759",5
"9760",19
"9761",2
"9762",18
"9763",5
"9764",12
"9765",6
"9766",12
"9767",5
"9768",10
"9769",12
"9770",10
"9771",18
"9772",12
"9773",18
"9774",16
"9775",2
"9776",19
"9777",6
"9778",7
"9779",18
"9780",20
"9781",10
"9782",12
"9783",7
"9784",18
"9785",10
"9786",18
"9787",12
"9788",18
"9789",18
"9790",12
"9791",12
"9792",1
"9793",18
"9794",5
"9795",13
"9796",7
"9797",18
"9798",5
"9799",5
"9800",6
"9801",13
"9802",1
"9803",9
"9804",18
"9805",16
"9806",18
"9807",16
"9808",10
"9809",18
"9810",16
"9811",19
"9812",19
"9813",12
"9814",12
"9815",18
"9816",5
"9817",18
"9818",19
"9819",5
"9820",12
"9821",2
"9822",7
"9823",7
"9824",13
"9825",2
"9826",2
"9827",2
"9828",18
"9829",18
"9830",18
"9831",5
"9832",5
"9833",6
"9834",5
"9835",5
"9836",5
"9837",12
"9838",12
"9839",5
"9840",5
"9841",12
"9842",16
"9843",12
"9844",10
"9845",9
"9846",18
"9847",18
"9848",12
"9849",7
"9850",18
"9851",1
"9852",12
"9853",18
"9854",20
"9855",6
"9856",10
"9857",13
"9858",5
"9859",2
"9860",18
"9861",18
"9862",12
"9863",6
"9864",12
"9865",18
"9866",11
"9867",18
"9868",5
"9869",12
"9870",12
"9871",11
"9872",9
"9873",12
"9874",1
"9875",9
"9876",19
"9877",5
"9878",2
"9879",1
"9880",10
"9881",10
"9882",1
"9883",18
"9884",5
"9885",5
"9886",18
"9887",18
"9888",4
"9889",10
"9890",5
"9891",18
"9892",3
"9893",2
"9894",12
"9895",3
"9896",12
"9897",10
"9898",12
"9899",16
"9900",18
"9901",18
"9902",1
"9903",17
"9904",12
"9905",18
"9906",10
"9907",18
"9908",17
"9909",12
"9910",13
"9911",18
"9912",5
"9913",18
"9914",12
"9915",10
"9916",18
"9917",5
"9918",7
"9919",12
"9920",5
"9921",19
"9922",6
"9923",7
"9924",18
"9925",10
"9926",5
"9927",9
"9928",2
"9929",12
"9930",6
"9931",5
"9932",5
"9933",18
"9934",2
"9935",18
"9936",5
"9937",12
"9938",5
"9939",12
"9940",16
"9941",18
"9942",12
"9943",16
"9944",19
"9945",5
"9946",5
"9947",13
"9948",18
"9949",6
"9950",4
"9951",7
"9952",18
"9953",6
"9954",2
"9955",1
"9956",18
"9957",10
"9958",10
"9959",18
"9960",18
"9961",18
"9962",18
"9963",5
"9964",9
"9965",7
"9966",12
"9967",9
"9968",10
"9969",12
"9970",18
"9971",18
"9972",7
"9973",9
"9974",12
"9975",16
"9976",3
"9977",2
"9978",13
"9979",1
"9980",18
"9981",2
"9982",5
"9983",18
"9984",12
"9985",15
"9986",10
"9987",18
"9988",12
"9989",12
"9990",12
"9991",12
"9992",12
"9993",18
"9994",5
"9995",1
"9996",12
"9997",16
"9998",12
"9999",10
"10000",11
"10001",12
"10002",9
"10003",18
"10004",20
"10005",12
"10006",5
"10007",12
"10008",18
"10009",12
"10010",5
"10011",7
"10012",18
"10013",19
"10014",12
"10015",1
"10016",4
"10017",6
"10018",2
"10019",18
"10020",12
"10021",18
"10022",13
"10023",5
"10024",18
"10025",3
"10026",10
"10027",1
"10028",5
"10029",17
"10030",5
"10031",7
"10032",7
"10033",18
"10034",5
"10035",18
"10036",12
"10037",3
"10038",5
"10039",5
"10040",12
"10041",12
"10042",12
"10043",12
"10044",5
"10045",5
"10046",12
"10047",9
"10048",16
"10049",18
"10050",2
"10051",18
"10052",5
"10053",20
"10054",10
"10055",12
"10056",19
"10057",12
"10058",12
"10059",5
"10060",5
"10061",5
"10062",5
"10063",18
"10064",5
"10065",5
"10066",20
"10067",1
"10068",5
"10069",4
"10070",17
"10071",10
"10072",5
"10073",18
"10074",12
"10075",16
"10076",12
"10077",18
"10078",18
"10079",9
"10080",6
"10081",5
"10082",19
"10083",5
"10084",12
"10085",5
"10086",3
"10087",17
"10088",2
"10089",10
"10090",5
"10091",5
"10092",5
"10093",7
"10094",19
"10095",10
"10096",2
"10097",12
"10098",12
"10099",18
"10100",12
"10101",12
"10102",9
"10103",12
"10104",18
"10105",13
"10106",2
"10107",12
"10108",5
"10109",3
"10110",10
"10111",13
"10112",12
"10113",12
"10114",5
"10115",18
"10116",10
"10117",5
"10118",10
"10119",12
"10120",1
"10121",9
"10122",5
"10123",5
"10124",2
"10125",18
"10126",2
"10127",16
"10128",5
"10129",19
"10130",5
"10131",12
"10132",5
"10133",6
"10134",16
"10135",7
"10136",5
"10137",9
"10138",19
"10139",18
"10140",10
"10141",6
"10142",5
"10143",7
"10144",7
"10145",17
"10146",13
"10147",9
"10148",5
"10149",12
"10150",12
"10151",17
"10152",12
"10153",12
"10154",18
"10155",10
"10156",12
"10157",20
"10158",7
"10159",6
"10160",15
"10161",2
"10162",19
"10163",6
"10164",2
"10165",6
"10166",19
"10167",12
"10168",19
"10169",10
"10170",12
"10171",19
"10172",12
"10173",19
"10174",12
"10175",2
"10177",17
"10178",10
"10179",18
"10180",10
"10181",5
"10182",5
"10183",5
"10184",18
"10185",12
"10186",12
"10187",18
"10188",5
"10189",6
"10190",2
"10191",2
"10192",5
"10193",12
"10194",18
"10195",12
"10196",1
"10197",13
"10198",16
"10199",5
"10200",19
"10201",1
"10202",5
"10203",18
"10204",12
"10205",12
"10206",11
"10207",5
"10208",12
"10209",18
"10210",16
"10211",11
"10212",9
"10213",5
"10214",1
"10215",3
"10216",18
"10217",12
"10218",5
"10219",16
"10220",19
"10221",5
"10222",9
"10223",18
"10224",9
"10225",12
"10226",20
"10227",7
"10228",18
"10229",19
"10230",18
"10231",10
"10232",5
"10233",19
"10234",18
"10235",5
"10236",19
"10237",6
"10238",12
"10239",5
"10240",10
"10241",12
"10242",17
"10243",18
"10244",12
"10245",10
"10246",16
"10247",12
"10248",2
"10249",6
"10250",7
"10251",18
"10252",20
"10253",10
"10254",12
"10255",7
"10256",6
"10257",10
"10258",18
"10259",12
"10260",18
"10261",18
"10262",12
"10263",12
"10264",1
"10265",18
"10266",5
"10267",18
"10268",7
"10269",18
"10270",5
"10271",5
"10272",6
"10273",13
"10274",18
"10275",9
"10276",17
"10277",16
"10278",18
"10279",16
"10280",5
"10281",18
"10282",16
"10283",1
"10284",19
"10285",2
"10286",12
"10287",18
"10288",5
"10289",18
"10290",19
"10291",5
"10292",19
"10293",2
"10294",7
"10295",7
"10296",7
"10297",2
"10298",2
"10299",2
"10300",6
"10301",18
"10302",18
"10303",5
"10304",5
"10305",14
"10306",5
"10307",5
"10308",5
"10309",12
"10310",12
"10311",16
"10312",5
"10313",12
"10314",16
"10315",9
"10316",10
"10317",9
"10318",18
"10319",18
"10320",12
"10321",7
"10322",18
"10323",1
"10324",12
"10325",18
"10326",10
"10327",5
"10328",10
"10329",3
"10330",5
"10331",2
"10332",18
"10333",18
"10334",12
"10335",6
"10336",12
"10337",18
"10338",11
"10339",14
"10340",5
"10341",12
"10342",12
"10343",11
"10344",9
"10345",12
"10346",1
"10347",9
"10348",19
"10349",5
"10350",2
"10351",1
"10352",10
"10353",10
"10354",1
"10355",18
"10356",5
"10357",19
"10358",7
"10359",18
"10360",4
"10361",10
"10362",5
"10363",18
"10364",6
"10365",2
